0, 0.0023679733276367188
1, 0.002362966537475586
2, 0.002341032028198242
3, 0.0023620128631591797
4, 0.0023648738861083984
5, 0.0023581981658935547
6, 0.002382993698120117
7, 0.0023560523986816406
8, 0.002351999282836914
9, 0.0023529529571533203
10, 0.002351045608520508
11, 0.0023560523986816406
12, 0.0023488998413085938
13, 0.0023488998413085938
14, 0.0023539066314697266
15, 0.002349853515625
16, 0.0023529529571533203
17, 0.0024099349975585938
18, 0.002351045608520508
19, 0.0023610591888427734
20, 0.0023469924926757812
21, 0.0023539066314697266
22, 0.002351999282836914
23, 0.0023479461669921875
24, 0.002351999282836914
25, 0.0023469924926757812
26, 0.002351045608520508
27, 0.0023550987243652344
28, 0.002348184585571289
29, 0.0023851394653320312
30, 0.0023488998413085938
31, 0.002348184585571289
32, 0.002351045608520508
33, 0.002351999282836914
34, 0.0023529529571533203
35, 0.002357959747314453
36, 0.002348184585571289
37, 0.002351045608520508
38, 0.0023491382598876953
39, 0.0023839473724365234
40, 0.0024361610412597656
41, 0.0023589134216308594
42, 0.002354860305786133
43, 0.002351999282836914
44, 0.002351999282836914
45, 0.002351999282836914
46, 0.002351999282836914
47, 0.0023450851440429688
48, 0.0023560523986816406
49, 0.0024149417877197266
50, 0.0023479461669921875
51, 0.002351999282836914
52, 0.0023479461669921875
53, 0.0023450851440429688
54, 0.002351999282836914
55, 0.002351045608520508
56, 0.0023839473724365234
57, 0.002348184585571289
58, 0.0023539066314697266
59, 0.0023488998413085938
60, 0.002351045608520508
61, 0.002357006072998047
62, 0.0023450851440429688
63, 0.003014802932739258
64, 0.002914905548095703
65, 0.0029001235961914062
66, 0.002938985824584961
67, 0.0030350685119628906
68, 0.0029420852661132812
69, 0.002933979034423828
70, 0.003041982650756836
71, 0.0029320716857910156
72, 0.0029821395874023438
73, 0.002980947494506836
74, 0.002933979034423828
75, 0.0030448436737060547
76, 0.0029420852661132812
77, 0.0029561519622802734
78, 0.002974987030029297
79, 0.0029649734497070312
80, 0.0029540061950683594
81, 0.002962827682495117
82, 0.002953052520751953
83, 0.0031120777130126953
84, 0.0029990673065185547
